time	ctime	afmax	afmean	afrms	afxa	afya	aasp	efsp	aaxsx	efxsx	aaxsy	efxsy	efxs	ektc	ekrc	ekac	ekte	ekre	ekae	cft	sfxy	sfth	cmf	afxrms	afyrms	afzrms	ekrate	efktc	efkte	efkrate	cut	scix	sthe	sad	srd	crpm	ccrpm	cfr	ccfr	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	echtlevel	easp	easpfq	esound	esoundfq	
260402 18:24:20.030	6.800						3.462	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.130	6.900						3.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.230	7.000						3.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.330	7.100						3.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.430	7.200						3.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.530	7.300						3.496	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.630	7.400						3.476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.730	7.500						3.424	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.830	7.600						3.466	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:20.930	7.700						3.451	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.030	7.800						3.462	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.130	7.900						3.416	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.230	8.000						3.534	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.330	8.100						3.505	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.430	8.200						3.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.530	8.300						3.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.630	8.400						3.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.730	8.500						3.401	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.830	8.600						3.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:21.930	8.700						3.474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.030	8.800						3.472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.130	8.900						3.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.230	9.000						3.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.330	9.100						3.463	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.430	9.200						3.407	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.530	9.300						3.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.630	9.400						3.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.730	9.500						3.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.830	9.600						3.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:22.930	9.700						3.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.030	9.800						3.443	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	4.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.130	9.900						3.403	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	211.785	3.000	11.000	600.000	7.000	0.000	3.000	4.000	41.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.230	10.000						3.466	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	2872.000	200.000	19.750	-18.700	208.671	3.000	11.000	600.000	7.000	0.000	4.000	4.000	16.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.330	10.100						3.431	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.034	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	7236.000	200.000	19.750	-18.700	196.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	12.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.430	10.200						3.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	184.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	21.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.530	10.300						3.479	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.071	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	7500.000	200.000	19.750	-18.700	172.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.630	10.400						3.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	160.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.730	10.500						3.463	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.071	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	7500.000	200.000	19.750	-18.700	148.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.830	10.600						3.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.071	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	7500.000	200.000	19.750	-18.700	132.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:23.930	10.700						3.474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	124.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.030	10.800						3.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	108.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.130	10.900						3.388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	100.831	3.000	11.000	600.000	7.000	0.000	4.000	4.000	22.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.230	11.000						3.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	84.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.330	11.100						3.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	72.831	3.000	11.000	600.000	7.000	0.000	4.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.430	11.200						3.472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	60.831	3.000	11.000	600.000	7.000	0.000	3.000	4.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.530	11.300						3.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	7500.000	200.000	19.750	-18.700	48.831	3.000	11.000	600.000	7.000	0.000	4.000	4.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.630	11.400						3.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.071	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	7500.000	200.000	19.750	-18.700	37.066	3.000	11.000	600.000	7.000	0.000	3.000	4.000	22.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.730	11.500						3.432	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.173	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	1208.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	71.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.830	11.600						3.407	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:24.930	11.700						3.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.030	11.800						3.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	3.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.130	11.900						3.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.230	12.000						3.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	3.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.330	12.100						3.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.430	12.200						3.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	3.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.530	12.300						3.451	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.630	12.400						3.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.730	12.500						3.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	3.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.830	12.600						3.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:25.930	12.700						3.517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.030	12.800						3.474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.130	12.900						3.428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.230	13.000						3.466	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.330	13.100						3.452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	34.285	3.000	11.000	600.000	7.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.430	13.200						3.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	1.000	200.000	19.750	-18.700	33.642	3.000	11.000	600.000	7.000	0.000	4.000	4.000	15.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.530	13.300						3.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.994	0.000	0.000	116.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3500.000	3500.000	6961.000	200.000	19.750	-18.700	20.791	3.000	11.000	600.000	7.000	0.000	4.000	4.000	3.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.630	13.400						3.537	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.092	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	642.000	200.000	19.750	-18.700	20.000	3.000	11.000	600.000	8.000	0.000	4.000	4.000	48.000	0.000	0.000	0.000	0.000	0.000	
260402 18:24:26.730	13.500						3.510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	116.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	3499.000	3500.000	0.000	200.000	19.750	-18.700	20.000	3.000	11.000	600.000	8.000	0.000	3.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
